Gruntfile.js: line 42, col 30, 'async functions' is only available in ES8 (use 'esversion: 8').
build/public/templates/account/read.js: line 503, col 176, ['user'] is better written in dot notation.
build/public/templates/account/read.js: line 503, col 184, ['displayname'] is better written in dot notation.
build/public/templates/account/read.js: line 505, col 197, Line is too long.
build/public/templates/account/read.js: line 505, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 505, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 505, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 505, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 505, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 505, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 505, col 125, ['user'] is better written in dot notation.
build/public/templates/account/read.js: line 505, col 136, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 505, col 152, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 505, col 168, ['user'] is better written in dot notation.
build/public/templates/account/read.js: line 505, col 176, ['userslug'] is better written in dot notation.
build/public/templates/account/read.js: line 506, col 122, Line is too long.
build/public/templates/account/read.js: line 506, col 39, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 506, col 55, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 506, col 68, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 506, col 84, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 506, col 94, ['relative_path'] is better written in dot notation.
build/public/templates/account/read.js: line 508, col 210, Line is too long.
build/public/templates/account/read.js: line 508, col 41, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 508, col 57, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 508, col 70, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 508, col 86, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 508, col 105, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 508, col 121, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 508, col 137, ['user'] is better written in dot notation.
build/public/templates/account/read.js: line 508, col 148, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 508, col 164, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 508, col 180, ['user'] is better written in dot notation.
build/public/templates/account/read.js: line 508, col 188, ['userslug'] is better written in dot notation.
build/public/templates/account/read.js: line 511, col 254, Line is too long.
build/public/templates/account/read.js: line 511, col 78, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 511, col 94, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 511, col 107, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 511, col 123, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 511, col 142, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 511, col 158, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 511, col 174, ['user'] is better written in dot notation.
build/public/templates/account/read.js: line 511, col 217, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 513, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 513, col 45, ['showSelect'] is better written in dot notation.
build/public/templates/account/read.js: line 514, col 257, Line is too long.
build/public/templates/account/read.js: line 516, col 193, Line is too long.
build/public/templates/account/read.js: line 517, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 517, col 45, ['showSelect'] is better written in dot notation.
build/public/templates/account/read.js: line 521, col 146, Line is too long.
build/public/templates/account/read.js: line 521, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 521, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 521, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 521, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 521, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 521, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 521, col 125, ['noAnchor'] is better written in dot notation.
build/public/templates/account/read.js: line 523, col 122, Line is too long.
build/public/templates/account/read.js: line 523, col 39, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 523, col 55, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 523, col 68, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 523, col 84, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 523, col 94, ['relative_path'] is better written in dot notation.
build/public/templates/account/read.js: line 525, col 156, Line is too long.
build/public/templates/account/read.js: line 525, col 41, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 525, col 57, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 525, col 70, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 525, col 86, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 525, col 105, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 525, col 121, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 525, col 137, ['slug'] is better written in dot notation.
build/public/templates/account/read.js: line 526, col 150, Line is too long.
build/public/templates/account/read.js: line 526, col 33, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 526, col 49, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 526, col 62, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 526, col 78, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 526, col 97, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 526, col 113, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 526, col 129, ['bookmark'] is better written in dot notation.
build/public/templates/account/read.js: line 528, col 163, Line is too long.
build/public/templates/account/read.js: line 528, col 45, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 528, col 61, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 528, col 74, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 528, col 90, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 528, col 109, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 528, col 125, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 528, col 141, ['bookmark'] is better written in dot notation.
build/public/templates/account/read.js: line 531, col 153, Line is too long.
build/public/templates/account/read.js: line 531, col 37, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 531, col 53, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 531, col 66, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 531, col 82, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 531, col 101, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 531, col 117, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 531, col 133, ['title'] is better written in dot notation.
build/public/templates/account/read.js: line 532, col 201, Line is too long.
build/public/templates/account/read.js: line 533, col 146, Line is too long.
build/public/templates/account/read.js: line 533, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 533, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 533, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 533, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 533, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 533, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 533, col 125, ['followed'] is better written in dot notation.
build/public/templates/account/read.js: line 536, col 175, Line is too long.
build/public/templates/account/read.js: line 537, col 145, Line is too long.
build/public/templates/account/read.js: line 537, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 537, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 537, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 537, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 537, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 537, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 537, col 125, ['ignored'] is better written in dot notation.
build/public/templates/account/read.js: line 540, col 180, Line is too long.
build/public/templates/account/read.js: line 541, col 147, Line is too long.
build/public/templates/account/read.js: line 541, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 541, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 541, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 541, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 541, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 541, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 541, col 125, ['scheduled'] is better written in dot notation.
build/public/templates/account/read.js: line 544, col 176, Line is too long.
build/public/templates/account/read.js: line 545, col 285, Line is too long.
build/public/templates/account/read.js: line 545, col 30, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 545, col 46, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 545, col 59, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 545, col 75, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 545, col 94, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 545, col 110, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 545, col 126, ['scheduled'] is better written in dot notation.
build/public/templates/account/read.js: line 545, col 169, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 545, col 185, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 545, col 198, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 545, col 214, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 545, col 233, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 545, col 249, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 545, col 265, ['pinned'] is better written in dot notation.
build/public/templates/account/read.js: line 549, col 147, Line is too long.
build/public/templates/account/read.js: line 549, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 549, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 549, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 549, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 549, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 549, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 549, col 125, ['pinExpiry'] is better written in dot notation.
build/public/templates/account/read.js: line 551, col 311, Line is too long.
build/public/templates/account/read.js: line 551, col 92, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 551, col 108, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 551, col 121, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 551, col 137, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 551, col 156, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 551, col 172, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 551, col 188, ['pinExpiryISO'] is better written in dot notation.
build/public/templates/account/read.js: line 551, col 231, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 551, col 247, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 551, col 260, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 551, col 276, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 551, col 286, ['userLang'] is better written in dot notation.
build/public/templates/account/read.js: line 554, col 113, Line is too long.
build/public/templates/account/read.js: line 555, col 144, Line is too long.
build/public/templates/account/read.js: line 555, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 555, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 555, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 555, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 555, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 555, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 555, col 125, ['locked'] is better written in dot notation.
build/public/templates/account/read.js: line 558, col 169, Line is too long.
build/public/templates/account/read.js: line 559, col 144, Line is too long.
build/public/templates/account/read.js: line 559, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 559, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 559, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 559, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 559, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 559, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 559, col 125, ['oldCid'] is better written in dot notation.
build/public/templates/account/read.js: line 562, col 103, Line is too long.
build/public/templates/account/read.js: line 563, col 190, Line is too long.
build/public/templates/account/read.js: line 563, col 33, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 563, col 49, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 563, col 62, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 563, col 78, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 563, col 97, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 563, col 113, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 563, col 129, ['icons'] is better written in dot notation.
build/public/templates/account/read.js: line 564, col 17, 'key' is defined but never used.
build/public/templates/account/read.js: line 572, col 298, Line is too long.
build/public/templates/account/read.js: line 572, col 31, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 572, col 47, ['template'] is better written in dot notation.
build/public/templates/account/read.js: line 572, col 62, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 572, col 78, ['template'] is better written in dot notation.
build/public/templates/account/read.js: line 572, col 90, ['category'] is better written in dot notation.
build/public/templates/account/read.js: line 572, col 132, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 572, col 148, ['cid'] is better written in dot notation.
build/public/templates/account/read.js: line 572, col 184, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 572, col 200, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 572, col 213, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 572, col 229, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 572, col 248, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 572, col 264, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 572, col 280, ['cid'] is better written in dot notation.
build/public/templates/account/read.js: line 572, col 166, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 574, col 225, Line is too long.
build/public/templates/account/read.js: line 574, col 89, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 574, col 105, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 574, col 118, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 574, col 134, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 574, col 153, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 574, col 169, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 574, col 185, ['category'] is better written in dot notation.
build/public/templates/account/read.js: line 578, col 151, Line is too long.
build/public/templates/account/read.js: line 578, col 37, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 578, col 53, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 578, col 66, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 578, col 82, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 578, col 101, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 578, col 117, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 578, col 133, ['tid'] is better written in dot notation.
build/public/templates/account/read.js: line 580, col 195, Line is too long.
build/public/templates/account/read.js: line 580, col 29, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 580, col 45, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 580, col 58, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 580, col 74, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 580, col 93, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 580, col 109, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 580, col 125, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 580, col 136, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 580, col 152, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 580, col 168, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 580, col 176, ['length'] is better written in dot notation.
build/public/templates/account/read.js: line 584, col 189, Line is too long.
build/public/templates/account/read.js: line 584, col 33, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 584, col 49, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 584, col 62, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 584, col 78, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 584, col 97, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 584, col 113, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 584, col 129, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 587, col 124, Line is too long.
build/public/templates/account/read.js: line 587, col 41, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 587, col 57, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 587, col 70, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 587, col 86, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 587, col 96, ['relative_path'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 270, Line is too long.
build/public/templates/account/read.js: line 589, col 41, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 589, col 57, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 70, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 589, col 86, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 105, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 589, col 121, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 137, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 148, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 589, col 164, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 180, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 197, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 589, col 213, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 229, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 589, col 243, ['valueEncoded'] is better written in dot notation.
build/public/templates/account/read.js: line 591, col 263, Line is too long.
build/public/templates/account/read.js: line 591, col 41, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 591, col 57, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 591, col 70, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 591, col 86, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 591, col 105, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 591, col 121, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 591, col 137, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 591, col 148, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 591, col 164, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 591, col 180, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 591, col 197, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 591, col 213, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 591, col 229, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 263, Line is too long.
build/public/templates/account/read.js: line 593, col 41, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 593, col 57, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 70, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 593, col 86, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 105, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 593, col 121, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 137, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 148, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 593, col 164, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 180, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 197, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 593, col 213, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 229, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 593, col 243, ['value'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 270, Line is too long.
build/public/templates/account/read.js: line 595, col 41, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 595, col 57, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 70, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 595, col 86, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 105, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 595, col 121, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 137, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 148, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 595, col 164, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 180, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 197, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 595, col 213, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 229, ['tags'] is better written in dot notation.
build/public/templates/account/read.js: line 595, col 243, ['valueEscaped'] is better written in dot notation.
build/public/templates/account/read.js: line 585, col 17, 'key' is defined but never used.
build/public/templates/account/read.js: line 584, col 182, 'value' is defined but never used.
build/public/templates/account/read.js: line 584, col 174, 'length' is defined but never used.
build/public/templates/account/read.js: line 584, col 167, 'index' is defined but never used.
build/public/templates/account/read.js: line 600, col 250, Line is too long.
build/public/templates/account/read.js: line 601, col 256, Line is too long.
build/public/templates/account/read.js: line 601, col 86, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 601, col 102, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 601, col 115, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 601, col 131, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 601, col 150, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 601, col 166, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 601, col 182, ['postcount'] is better written in dot notation.
build/public/templates/account/read.js: line 601, col 222, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 603, col 120, Line is too long.
build/public/templates/account/read.js: line 603, col 37, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 603, col 53, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 603, col 66, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 603, col 82, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 603, col 92, ['relative_path'] is better written in dot notation.
build/public/templates/account/read.js: line 605, col 152, Line is too long.
build/public/templates/account/read.js: line 605, col 37, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 605, col 53, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 605, col 66, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 605, col 82, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 605, col 101, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 605, col 117, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 605, col 133, ['slug'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 361, Line is too long.
build/public/templates/account/read.js: line 606, col 30, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 606, col 46, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 59, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 606, col 75, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 94, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 606, col 110, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 126, ['teaser'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 139, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 606, col 155, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 171, ['teaser'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 181, ['timestampISO'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 227, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 606, col 243, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 256, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 606, col 272, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 282, ['theme'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 294, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 606, col 310, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 320, ['theme'] is better written in dot notation.
build/public/templates/account/read.js: line 606, col 329, ['mobileTopicTeasers'] is better written in dot notation.
build/public/templates/account/read.js: line 608, col 211, Line is too long.
build/public/templates/account/read.js: line 608, col 41, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 608, col 57, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 608, col 70, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 608, col 86, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 608, col 105, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 608, col 121, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 608, col 137, ['teaser'] is better written in dot notation.
build/public/templates/account/read.js: line 608, col 150, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 608, col 166, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 608, col 182, ['teaser'] is better written in dot notation.
build/public/templates/account/read.js: line 608, col 192, ['index'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 361, Line is too long.
build/public/templates/account/read.js: line 611, col 30, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 611, col 46, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 59, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 611, col 75, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 94, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 611, col 110, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 126, ['teaser'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 139, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 611, col 155, ['topics'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 171, ['teaser'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 181, ['timestampISO'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 227, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 611, col 243, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 256, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 611, col 272, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 282, ['theme'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 294, Expected '!==' and instead saw '!='.
build/public/templates/account/read.js: line 611, col 310, ['config'] is better written in dot notation.
build/public/templates/account/read.js: line 611, col 320, ['theme'] is better written in dot notation.
